[0:0:0] (PlayerName:Santiago_Robet | UserName:abdelilah) :gate
[0:8:14] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :gate
[0:8:14] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :dive
[0:8:14] (PlayerName:Kevin_Hibs | UserName:kevin) :me ki hz l7am fydo
[0:8:14] (PlayerName:Lopez_Gaviria | UserName:CHLH) :rap
[0:8:17] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :gate
[0:8:17] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :dive
[0:8:18] (PlayerName:Raymond_Sanders | UserName:Faxake) :gethere liliana
[0:8:21] (PlayerName:Alexander_Cambradge | UserName:Hades) :watch Mostafa
[0:8:24] (PlayerName:Raymond_Sanders | UserName:Faxake) :gethere fred
[0:8:27] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :f wa rbj
[0:8:27] (PlayerName:Alexander_Cambradge | UserName:Hades) :watch
[0:8:29] (PlayerName:Jack_Smith | UserName:stenixx) :hideadmin
[0:8:30] (PlayerName:Kevin_Hibs | UserName:kevin) :me ki 7t l7am
[0:8:30] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :goto
[0:8:30] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :m radi thbat mn motor mara radi nhazk
[0:8:30] (PlayerName:Jack_Smith | UserName:stenixx) :hideadmin
[0:8:31] (PlayerName:Jack_Smith | UserName:stenixx) :hideadmin
[0:8:32] (PlayerName:Pedro_Gustavo | UserName:Rayner) :clearchat
[0:8:33] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :fuxveh emilio
[0:8:34] (PlayerName:Pedro_Gustavo | UserName:Rayner) :stopanim
[0:8:34] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :goto Raymond_Sanders
[0:8:36] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:8:38] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :fixveh emilio
[0:8:41] (PlayerName:Kane_Sanders | UserName:LasDos) :f hana kanbi3
[0:8:42] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :me  kaydir ba7t dyalo flmdc
[0:8:42] (PlayerName:Pedro_Gustavo | UserName:Rayner) :clearchat
[0:8:43] (PlayerName:Kane_Sanders | UserName:LasDos) :f ydkom fih
[0:8:45] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:8:46] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :mdc
[0:8:47] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:8:50] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :getveh 500
[0:8:51] (PlayerName:Alvaro_Martinez | UserName:DAOUDI) :clearchat
[0:8:55] (PlayerName:Kane_Sanders | UserName:LasDos) :f sauvegarde li 7da camion jaune
[0:8:57] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :hideadmin
[0:8:59] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:9:4] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :aduty
[0:9:5] (PlayerName:Pedro_Gustavo | UserName:Rayner) :clearchat
[0:9:7] (PlayerName:Pedro_Gustavo | UserName:Rayner) :animsleect
[0:9:7] (PlayerName:Pedro_Gustavo | UserName:Rayner) :animselect
[0:9:9] (PlayerName:Kevin_Hibs | UserName:kevin) :jobm
[0:9:10] (PlayerName:Kane_Sanders | UserName:LasDos) :friends
[0:9:10] (PlayerName:Pedro_Gustavo | UserName:Rayner) :animsleect
[0:9:10] (PlayerName:Pedro_Gustavo | UserName:Rayner) :animselect
[0:9:10] (PlayerName:Kane_Sanders | UserName:LasDos) :friends
[0:9:15] (PlayerName:Kane_Sanders | UserName:LasDos) :f 75 l pyassa
[0:9:17] (PlayerName:Pedro_Gustavo | UserName:Rayner) :stopanim
[0:9:18] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:9:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[0:9:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[0:9:21] (PlayerName:Pedro_Gustavo | UserName:Rayner) :lay
[0:9:22] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:9:23] (PlayerName:Kane_Sanders | UserName:LasDos) :f 75 l pyassa
[0:9:25] (PlayerName:Alexander_Cambradge | UserName:Hades) :belt
[0:9:28] (PlayerName:Jessie_Robert | UserName:sa9azo) :lay
[0:9:28] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[0:9:28] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[0:9:30] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:9:34] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[0:10:0] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:10:0] (PlayerName:Shaquille_James | UserName:Yasser) :crack
[0:10:2] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:10:4] (PlayerName:Shaquille_James | UserName:Yasser) :crack
[0:10:9] (PlayerName:Jack_Smith | UserName:stenixx) :delveh 7
[0:10:10] (PlayerName:Jack_Smith | UserName:stenixx) :delveh 7
[0:10:14] (PlayerName:Alexander_Cambradge | UserName:Hades) :jail 15 999 Non-RP Name, Report in F2 panel to change it.
[0:10:14] (PlayerName:Tommy_Hazard | UserName:MrKarim) :iS ID 15 ?
[0:10:16] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:10:18] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is gg
[0:10:22] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:10:22] (PlayerName:Alexander_Cambradge | UserName:Hades) :is ;)
[0:10:25] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:10:28] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:10:29] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :wait
[0:10:31] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:10:32] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:10:32] (PlayerName:Kane_Sanders | UserName:LasDos) :id 16
[0:10:34] (PlayerName:Raymond_Sanders | UserName:Faxake) :jail 16 
[0:10:39] (PlayerName:Kevin_Hibs | UserName:kevin) :think
[0:10:41] (PlayerName:Kane_Sanders | UserName:LasDos) :is jail id 16
[0:10:43] (PlayerName:Raymond_Sanders | UserName:Faxake) :jail 16 99 Mchi ltabon lymak nta nit
[0:10:43] (PlayerName:Kane_Sanders | UserName:LasDos) :is wla ban
[0:10:44] (PlayerName:Jack_Smith | UserName:stenixx) :gotocar 8
[0:10:45] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :fuelveh emilio
[0:10:47] (PlayerName:Kevin_Hibs | UserName:kevin) :think
[0:10:48] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :fuelveh emilio 0
[0:10:49] (PlayerName:Jack_Smith | UserName:stenixx) :delveh 8
[0:10:50] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[0:10:50] (PlayerName:Jack_Smith | UserName:stenixx) :delveh 8
[0:10:53] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:10:57] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[0:10:58] (PlayerName:Jack_Smith | UserName:stenixx) :recon Tommy
[0:10:59] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[0:11:1] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:11:3] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:11:3] (PlayerName:Shaquille_James | UserName:Yasser) :lay
[0:11:5] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:11:6] (PlayerName:Orlando_Mancini | UserName:nex) :is ban 24 hour
[0:11:7] (PlayerName:Raymond_Sanders | UserName:Faxake) :aheal 36
[0:11:11] (PlayerName:Raymond_Sanders | UserName:Faxake) :sethp
[0:11:12] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :pm 9 ????????????????
[0:11:13] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is khaso ban
[0:11:13] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :pm 9 ????????????????
[0:11:15] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :hack
[0:11:15] (PlayerName:Kane_Sanders | UserName:LasDos) :gduty
[0:11:15] (PlayerName:Alexander_Cambradge | UserName:Hades) :jail 16 999 Non-RP Name, Report in F2 panel to Change it.
[0:11:18] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :hack
[0:11:18] (PlayerName:Raymond_Sanders | UserName:Faxake) :sethp 36 100
[0:11:20] (PlayerName:Kane_Sanders | UserName:LasDos) :aheal 36
[0:11:20] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :hack
[0:11:22] (PlayerName:Kane_Sanders | UserName:LasDos) :gduty
[0:11:24] (PlayerName:Jack_Smith | UserName:stenixx) :recon
[0:11:25] (PlayerName:Kane_Sanders | UserName:LasDos) :f kijitk
[0:11:27] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:11:27] (PlayerName:Tommy_Hazard | UserName:MrKarim) :clearchat
[0:11:31] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :makestaff
[0:11:32] (PlayerName:Raymond_Sanders | UserName:Faxake) :gethere 1
[0:11:33] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :makestaff
[0:11:34] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :makestaff
[0:11:36] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :ajax
[0:11:38] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :ajax
[0:11:39] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :ajax
[0:11:40] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:11:43] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[0:11:44] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :lord
[0:11:44] (PlayerName:Tommy_Hazard | UserName:MrKarim) :clearchat
[0:11:44] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[0:11:45] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :lord
[0:11:46] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :lord
[0:11:47] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[0:11:47] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[0:11:49] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :m LSPD, pull over and turn off your engine now!
[0:11:54] (PlayerName:Jack_Smith | UserName:stenixx) :freecam
[0:12:3] (PlayerName:Fred_Vargas | UserName:ExFIBO) :id 1
[0:12:8] (PlayerName:Raymond_Sanders | UserName:Faxake) :glue
[0:12:9] (PlayerName:Lebron_James | UserName:Lebron) :me Start / Stop The Engine Of The Vehicule !
[0:12:11] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:12:12] (PlayerName:Raymond_Sanders | UserName:Faxake) :status chad fl hdida
[0:12:15] (PlayerName:Kevin_Hibs | UserName:kevin) :clearchat
[0:12:18] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :ajax
[0:12:23] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :cegar
[0:12:32] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :glue
[0:12:34] (PlayerName:Kane_Sanders | UserName:LasDos) :nudge 1
[0:12:40] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :haz
[0:12:43] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :status chad f ktk
[0:12:47] (PlayerName:Lebron_James | UserName:Lebron) :me Start / Stop The Engine Of The Vehicule !
[0:12:53] (PlayerName:Mchi_Ntabon_Dymak | UserName:YOUSSEF666) :lord
[0:12:59] (PlayerName:Alexander_Cambradge | UserName:Hades) :belt
[0:13:8] (PlayerName:Anwar_Momlako | UserName:AnwarCar) :quitjob
[0:13:15] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :status chad f kar li hedah
[0:13:18] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:13:20] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:13:31] (PlayerName:Tommy_Hazard | UserName:MrKarim) :clearchat
[0:13:33] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:13:33] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:13:37] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:13:38] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kaydrb trmet Frank
[0:13:45] (PlayerName:Shaquille_James | UserName:Yasser) :status chaf f li galssa 7dah.
[0:13:46] (PlayerName:Jack_Smith | UserName:stenixx) :SETHP JACK 100
[0:13:48] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:13:50] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:13:51] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:13:51] (PlayerName:Jack_Smith | UserName:stenixx) :SETHP 8  100
[0:13:53] (PlayerName:ANA_PSYCHO | UserName:molsaka) :apps
[0:13:54] (PlayerName:ANA_PSYCHO | UserName:molsaka) :admin
[0:13:56] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:13:58] (PlayerName:Raymond_Sanders | UserName:Faxake) :fuelveh 7 100
[0:14:2] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :writenote
[0:14:5] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :writenote  
[0:14:10] (PlayerName:Jack_Smith | UserName:stenixx) :AR 3
[0:14:14] (PlayerName:Jack_Smith | UserName:stenixx) :ri 3
[0:14:16] (PlayerName:Shaquille_James | UserName:Yasser) :status chaf fyed li galssa 7dah.
[0:14:18] (PlayerName:Jack_Smith | UserName:stenixx) :hideadmin
[0:14:21] (PlayerName:Jack_Smith | UserName:stenixx) :goto 15
[0:14:26] (PlayerName:Jack_Smith | UserName:stenixx) :goto 15
[0:14:30] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :m LSPD, pull over and turn off your engine now!
[0:14:32] (PlayerName:Jack_Smith | UserName:stenixx) :goto 2
[0:14:38] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:14:42] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:14:53] (PlayerName:Kevin_Hibs | UserName:kevin) :hailtaxi
[0:14:59] (PlayerName:Jack_Smith | UserName:stenixx) :cr
[0:15:0] (PlayerName:Jack_Smith | UserName:stenixx) :ar 4
[0:15:2] (PlayerName:Alexander_Cambradge | UserName:Hades) :eject Micheal
[0:15:3] (PlayerName:Jack_Smith | UserName:stenixx) :goto 15
[0:15:6] (PlayerName:Alexander_Cambradge | UserName:Hades) :eject Micheal
[0:15:8] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :me kikhchi yedo mn jaja u kislih
[0:15:21] (PlayerName:Kane_Sanders | UserName:LasDos) :me kijbed zbo w kibdel bih vitess
[0:15:25] (PlayerName:Shaquille_James | UserName:Yasser) :me kayssed zaja
[0:15:27] (PlayerName:Fred_Vargas | UserName:ExFIBO) :Me kiched fyed Kane_Sanders bchwiya 
[0:15:31] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:15:33] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:15:34] (PlayerName:Fred_Vargas | UserName:ExFIBO) :do bach ay7es ?
[0:15:34] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:15:36] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:15:46] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :writenote Tony Montana mokhalafa  dyal casque mdayroch rama dyal  500$ 
[0:15:48] (PlayerName:Kane_Sanders | UserName:LasDos) :me 9yem
[0:15:52] (PlayerName:Raymond_Sanders | UserName:Faxake) :do zeb Raymond m9yem
[0:15:53] (PlayerName:Raymond_Sanders | UserName:Faxake) :do ayla
[0:15:57] (PlayerName:Jack_Smith | UserName:stenixx) :jails
[0:16:1] (PlayerName:Raymond_Sanders | UserName:Faxake) :do ayla7duha ?
[0:16:3] (PlayerName:Jack_Smith | UserName:stenixx) :jaillist
[0:16:4] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :me kikhwer L Raymond_Sanders
[0:16:5] (PlayerName:Shaquille_James | UserName:Yasser) :do zeb Shaquille 9yem
[0:16:11] (PlayerName:Liliana_Scarlette | UserName:sparkley) :me 7chmana
[0:16:14] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :do ach aygol
[0:16:20] (PlayerName:Shaquille_James | UserName:Yasser) :do  wach atl7dha Liliana_Scarlette?
[0:16:29] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :m LSPD, pull over and turn off your engine now!
[0:16:29] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :animselect
[0:16:54] (PlayerName:Alexander_Cambradge | UserName:Hades) :me gets from the bike out Michael rapidly, takes him down and cuffs him.
[0:17:7] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[0:17:7] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[0:17:10] (PlayerName:Alexander_Cambradge | UserName:Hades) :cuff Michael
[0:17:10] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:17:11] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:17:11] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:17:11] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[0:17:20] (PlayerName:Alexander_Cambradge | UserName:Hades) :drag Michael
[0:17:31] (PlayerName:Denver_Morata | UserName:denver) :issuebadge
[0:17:32] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:17:33] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:17:36] (PlayerName:Alexander_Cambradge | UserName:Hades) :me takes the cellphone from Micheal.
[0:17:43] (PlayerName:Anwar_Momlako | UserName:AnwarCar) :admin
[0:17:44] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[0:17:44] (PlayerName:Anwar_Momlako | UserName:AnwarCar) :admin
[0:17:50] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :ticket
[0:17:51] (PlayerName:Denver_Morata | UserName:denver) :issuebadge Denver_Morata LS // HOSPITAL - CHEF // DENVER
[0:17:53] (PlayerName:Jessie_Robert | UserName:sa9azo) :shake
[0:17:58] (PlayerName:Jack_Smith | UserName:stenixx) :ar 4r
[0:18:0] (PlayerName:Jack_Smith | UserName:stenixx) :ar 4
[0:18:2] (PlayerName:Jack_Smith | UserName:stenixx) :cr
[0:18:5] (PlayerName:Jessie_Robert | UserName:sa9azo) :lay
[0:18:5] (PlayerName:Raymond_Sanders | UserName:Faxake) :do kayhss b zmla
[0:18:7] (PlayerName:Denver_Morata | UserName:denver) :duty
[0:18:8] (PlayerName:Jack_Smith | UserName:stenixx) :ar 5
[0:18:8] (PlayerName:Denver_Morata | UserName:denver) :duty
[0:18:13] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :fixveh emilio
[0:18:13] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :me kikhwer Raymond_Sanders
[0:18:19] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :ticket  13  250  عدم ارتداء الخودة
[0:18:19] (PlayerName:Jack_Smith | UserName:stenixx) :goto 3
[0:18:22] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :do Wach twa3t
[0:18:28] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kay9rmlih 3la sbe3 frank
[0:18:36] (PlayerName:Shaquille_James | UserName:Yasser) :do wach khcha sb3o keml?
[0:18:38] (PlayerName:Alexander_Cambradge | UserName:Hades) :dragging Michael
[0:18:42] (PlayerName:Kane_Sanders | UserName:LasDos) :f screeni
[0:18:43] (PlayerName:Kane_Sanders | UserName:LasDos) :f screeni
[0:18:44] (PlayerName:Kane_Sanders | UserName:LasDos) :f screeni
[0:18:44] (PlayerName:Kane_Sanders | UserName:LasDos) :f screeni
[0:18:47] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :me kaymad lih permi
[0:18:54] (PlayerName:Fred_Vargas | UserName:ExFIBO) :glue
[0:18:54] (PlayerName:Alexander_Cambradge | UserName:Hades) :me enters Michael to the Cruiser.
[0:19:0] (PlayerName:Fred_Vargas | UserName:ExFIBO) :glue
[0:19:3] (PlayerName:Lebron_James | UserName:Lebron) :me Start / Stop The Engine Of The Vehicule !
[0:19:4] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:19:4] (PlayerName:Kane_Sanders | UserName:LasDos) :gotoplace ls
[0:19:6] (PlayerName:Lebron_James | UserName:Lebron) :me Start / Stop The Engine Of The Vehicule !
[0:19:7] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :m LSPD, pull over and turn off your engine now!
[0:19:7] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :animselect
[0:19:7] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:19:10] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[0:19:12] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:19:13] (PlayerName:Kane_Sanders | UserName:LasDos) :wait
[0:19:14] (PlayerName:Alexander_Cambradge | UserName:Hades) :me buckles the seatbelt for Micheal.
[0:19:17] (PlayerName:Raymond_Sanders | UserName:Faxake) :status
[0:19:18] (PlayerName:Jack_Smith | UserName:stenixx) :addatm
[0:19:19] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :glue
[0:19:21] (PlayerName:Jack_Smith | UserName:stenixx) :addatm 500 0
[0:19:22] (PlayerName:Kane_Sanders | UserName:LasDos) :f l7wa
[0:19:25] (PlayerName:Raymond_Sanders | UserName:Faxake) :f chadshi
[0:19:28] (PlayerName:Santiago_Robet | UserName:abdelilah) :wait
[0:19:30] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :status
[0:19:31] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :f ta fin radi bdri
[0:19:35] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :wait
[0:19:37] (PlayerName:Kane_Sanders | UserName:LasDos) :f HHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
[0:19:38] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :gotopl\\
[0:19:39] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :f wach mnytk chado
[0:19:40] (PlayerName:Alexander_Cambradge | UserName:Hades) :f ghadi ntka 3lih.
[0:19:41] (PlayerName:Tony_Montana | UserName:alin3x) :wait
[0:19:42] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[0:19:43] (PlayerName:Raymond_Sanders | UserName:Faxake) :aduty
[0:19:45] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[0:19:46] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :f rja3 dri daba
[0:19:46] (PlayerName:Raymond_Sanders | UserName:Faxake) :gethere kane
[0:19:46] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[0:19:47] (PlayerName:Shaquille_James | UserName:Yasser) :status
[0:19:47] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[0:19:52] (PlayerName:Raymond_Sanders | UserName:Faxake) :glue
[0:19:52] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :f daba
[0:19:54] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :gotoplace bayside
[0:19:56] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[0:19:58] (PlayerName:Mostafa_Lhabacha | UserName:oussama) :f DABA
[0:20:0] (PlayerName:Raymond_Sanders | UserName:Faxake) :aduty
[0:20:2] (PlayerName:Jack_Smith | UserName:stenixx) :cr
[0:20:6] (PlayerName:Lebron_James | UserName:Lebron) :me Start / Stop The Engine Of The Vehicule !
[0:20:7] (PlayerName:Kane_Sanders | UserName:LasDos) :f sat , fuel
[0:20:7] (PlayerName:Jack_Smith | UserName:stenixx) :cr
[0:20:8] (PlayerName:Alexander_Cambradge | UserName:Hades) :me writes a ticket to Michael.
[0:20:10] (PlayerName:Jack_Smith | UserName:stenixx) :reports
[0:20:10] (PlayerName:Denver_Morata | UserName:denver) :setvol 0
[0:20:12] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :is id 17 troll w non rp driving'
[0:20:17] (PlayerName:Emilio_Valdermino | UserName:MoroccanDude) :gotoveh 3
