[0:0:2] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:14:37] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kaychof jibo
[0:14:37] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:14:37] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:14:38] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me kayhdr fe radio
[0:14:39] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:14:41] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:14:41] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:14:43] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:14:43] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:14:44] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:14:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:14:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:14:52] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:14:52] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:14:52] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:14:53] (PlayerName:Taylor_Tanor | UserName:sasa) :fish
[0:14:55] (PlayerName:Liamsi_Infero | UserName:hellboy) :status afk  5s
[0:14:58] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:14:58] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:5] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:15:5] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:15:6] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:15:6] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:15:13] (PlayerName:Taylor_Tanor | UserName:sasa) :fish
[0:15:24] (PlayerName:Joe_Miller | UserName:badr) :jobm
[0:15:25] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :quickreply hh
[0:15:29] (PlayerName:Anwar_Car | UserName:AnwarCar) :friends
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:29] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:30] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:15:33] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:15:33] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:15:35] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:35] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:36] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:15:36] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:15:36] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:15:44] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:44] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:15:52] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:15:52] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:15:59] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:15:59] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:15:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:15:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:16:3] (PlayerName:Liamsi_Infero | UserName:hellboy) :status
[0:16:5] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:16:17] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:16:17] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:16:20] (PlayerName:Taylor_Tanor | UserName:sasa) :anim;ist
[0:16:22] (PlayerName:Taylor_Tanor | UserName:sasa) :animist
[0:16:24] (PlayerName:Fayyo_Sky | UserName:Fayyo) :gate
[0:16:26] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:16:26] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:16:28] (PlayerName:Taylor_Tanor | UserName:sasa) :animlist
[0:16:35] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:16:35] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:16:41] (PlayerName:Taylor_Tanor | UserName:sasa) :shake
[0:16:42] (PlayerName:Fayyo_Sky | UserName:Fayyo) :gate
[0:16:46] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:16:46] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:16:50] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:16:53] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:17:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:17:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:17:3] (PlayerName:Taylor_Tanor | UserName:sasa) :laugh
[0:17:6] (PlayerName:Anwar_Car | UserName:AnwarCar) :wait
[0:17:8] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:17:8] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:17:11] (PlayerName:Taylor_Tanor | UserName:sasa) :laugh
[0:17:15] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:17:15] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:17:21] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:17:21] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:17:26] (PlayerName:Taylor_Tanor | UserName:sasa) :smokelean
[0:17:27] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:17:27] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:17:30] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:17:30] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:17:30] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:17:30] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:17:31] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:17:31] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:17:36] (PlayerName:Taylor_Tanor | UserName:sasa) :cheer
[0:17:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:17:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:17:40] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:17:40] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:17:44] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:17:44] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:17:44] (PlayerName:Taylor_Tanor | UserName:sasa) :mourn
[0:17:48] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:17:48] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:17:49] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:17:49] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:17:59] (PlayerName:Jeffry_Cross | UserName:ASPRO) :status
[0:18:0] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:18:0] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:18:1] (PlayerName:Jeffry_Cross | UserName:ASPRO) :glue
[0:18:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:18:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:18:3] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:18:3] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:18:4] (PlayerName:Taylor_Tanor | UserName:sasa) :lightup
[0:18:5] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:18:5] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:18:9] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:18:10] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:18:10] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:18:10] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:18:18] (PlayerName:Taylor_Tanor | UserName:sasa) :piss
[0:18:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:18:23] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:18:31] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[0:18:32] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:18:32] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:18:36] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:18:36] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:18:37] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:18:37] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:18:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:18:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:18:52] (PlayerName:Taylor_Tanor | UserName:sasa) :wank
[0:18:54] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:18:54] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:18:57] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:18:57] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:18:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:18:59] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:19:0] (PlayerName:Taylor_Tanor | UserName:sasa) :wank
[0:19:6] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:19:6] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:19:14] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:19:14] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:19:14] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:19:14] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:19:16] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:19:16] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:19:16] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:19:22] (PlayerName:Taylor_Tanor | UserName:sasa) :ysex
[0:19:23] (PlayerName:Liamsi_Infero | UserName:hellboy) :Me Kisaade Veh  / Ki7al Veh 
[0:19:23] (PlayerName:Taylor_Tanor | UserName:sasa) :ysex
[0:19:25] (PlayerName:Taylor_Tanor | UserName:sasa) :sex
[0:19:30] (PlayerName:Taylor_Tanor | UserName:sasa) :wank
[0:19:35] (PlayerName:Taylor_Tanor | UserName:sasa) :piss
[0:19:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:19:37] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:19:38] (PlayerName:Mark_Walker | UserName:haytemsniper) :fish
[0:19:38] (PlayerName:Mark_Walker | UserName:haytemsniper) :me kindir makla fe senara ou kinlo7ha
[0:19:39] (PlayerName:Moza_Diaz | UserName:moza) :sethp
[0:19:40] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:19:40] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:19:40] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:19:40] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:19:41] (PlayerName:Mark_Walker | UserName:haytemsniper) :friends
[0:19:47] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:19:48] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:19:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:19:48] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:19:50] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:19:53] (PlayerName:Taylor_Tanor | UserName:sasa) :piss
[0:19:54] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:19:54] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:19:55] (PlayerName:Mark_Walker | UserName:haytemsniper) :friends
[0:20:4] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:20:4] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:20:4] (PlayerName:Taylor_Tanor | UserName:sasa) :piss
[0:20:20] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:20:20] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:20:22] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:20:22] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:20:22] (PlayerName:Fayyo_Sky | UserName:Fayyo) :jobm
[0:20:25] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:20:26] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:20:27] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:20:27] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:20:27] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:20:36] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:20:38] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:20:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:20:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:20:46] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:20:46] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:20:57] (PlayerName:Jeffry_Cross | UserName:ASPRO) :admins
[0:21:1] (PlayerName:Liamsi_Infero | UserName:hellboy) :seatbelt
[0:21:4] (PlayerName:Anwar_Car | UserName:AnwarCar) :home
[0:21:4] (PlayerName:Anwar_Car | UserName:AnwarCar) :home
[0:21:9] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:21:9] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:21:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:21:11] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:21:13] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:21:13] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:21:24] (PlayerName:Moza_Diaz | UserName:moza) :aheal 27
[0:21:26] (PlayerName:Taylor_Tanor | UserName:sasa) :glue
[0:21:30] (PlayerName:Taylor_Tanor | UserName:sasa) :piss
[0:21:31] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:21:31] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:21:33] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kaychof jibo
[0:21:34] (PlayerName:Liamsi_Infero | UserName:hellboy) :seatbelt
[0:21:36] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:21:36] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:21:36] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:21:36] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:21:39] (PlayerName:Taylor_Tanor | UserName:sasa) :wank
[0:21:49] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:21:49] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:21:49] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:21:49] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:21:52] (PlayerName:Liamsi_Infero | UserName:hellboy) :walk
[0:21:57] (PlayerName:Liamsi_Infero | UserName:hellboy) :walk  33
[0:21:58] (PlayerName:Taylor_Tanor | UserName:sasa) :wank
[0:22:0] (PlayerName:Liamsi_Infero | UserName:hellboy) :walk  33
[0:22:0] (PlayerName:Moza_Diaz | UserName:moza) :animselect
[0:22:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:22:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:22:17] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:22:17] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:22:17] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:22:18] (PlayerName:Jeffry_Cross | UserName:ASPRO) :friends
[0:22:18] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:22:19] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:22:23] (PlayerName:Mark_Walker | UserName:haytemsniper) :st
[0:22:28] (PlayerName:Mark_Walker | UserName:haytemsniper) :l
[0:22:31] (PlayerName:Mark_Walker | UserName:haytemsniper) :z
[0:22:33] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:22:35] (PlayerName:Taylor_Tanor | UserName:sasa) :flip
[0:22:36] (PlayerName:Mark_Walker | UserName:haytemsniper) :y
[0:22:39] (PlayerName:Mark_Walker | UserName:haytemsniper) :i
[0:22:40] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:22:42] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:22:43] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:22:43] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:22:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:22:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:22:50] (PlayerName:Taylor_Tanor | UserName:sasa) :glue
[0:22:52] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:22:54] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:22:55] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:22:55] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:22:59] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:22:59] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:23:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:23:2] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:23:3] (PlayerName:Taylor_Tanor | UserName:sasa) :flip
[0:23:7] (PlayerName:Fayyo_Sky | UserName:Fayyo) :me ki9lb jibo/kaysdo
[0:23:8] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:23:14] (PlayerName:Moza_Diaz | UserName:moza) :glue
[0:23:15] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:23:15] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:23:18] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:23:20] (PlayerName:Moza_Diaz | UserName:moza) :glue
[0:23:20] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:23:23] (PlayerName:Moza_Diaz | UserName:moza) :piss
[0:23:25] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:23:25] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:23:30] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:23:30] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:23:33] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:23:33] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:23:39] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:23:39] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:23:51] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:23:51] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:23:58] (PlayerName:Taylor_Tanor | UserName:sasa) :flip
[0:23:59] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:23:59] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:24:1] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :home
[0:24:2] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:24:2] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:24:2] (PlayerName:Mohamed_Fergson | UserName:IMohProMC) :home
[0:24:2] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:24:6] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:24:10] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:24:10] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:24:15] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:24:15] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:24:16] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:24:16] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:24:19] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:24:22] (PlayerName:Liamsi_Infero | UserName:hellboy) :home
[0:24:35] (PlayerName:Liamsi_Infero | UserName:hellboy) :gate
[0:24:37] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:24:38] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:24:38] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:24:49] (PlayerName:Taylor_Tanor | UserName:sasa) :flip
[0:24:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:24:50] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:24:51] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:24:52] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :/fish
[0:24:52] (PlayerName:Lewis_Verstappen | UserName:fouadpro) :fish
[0:24:58] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:24:59] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:25:0] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:25:0] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:25:17] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:25:17] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:25:19] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:25:19] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:25:21] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:25:27] (PlayerName:Liamsi_Infero | UserName:hellboy) :salut
[0:25:34] (PlayerName:Taylor_Tanor | UserName:sasa) :flip
[0:25:36] (PlayerName:Taylor_Tanor | UserName:sasa) :unflip
[0:25:39] (PlayerName:Anwar_Car | UserName:AnwarCar) :fish
[0:25:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:25:44] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:25:47] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :anim ghands gsign5lh -1
[0:25:47] (PlayerName:Jassan_Mariozo | UserName:JASSAN) :me kay9rb fmo radio oukaydwi
[0:26:2] (PlayerName:Moza_Diaz | UserName:moza) :fish
[0:26:7] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:26:7] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
[0:26:12] (PlayerName:Orland_Anderson | UserName:9wi9iza) :fish
[0:26:12] (PlayerName:Orland_Anderson | UserName:9wi9iza) :gate throttle
