[0:0:2] (PlayerName:Mark_Walker | UserName:haytemsniper) :graffiti
[0:16:30] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:16:30] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:16:39] (PlayerName:Tommy_Diaz | UserName:FADEL) :respawnveh 4
[0:17:10] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :cuff 10
[0:17:11] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:17:13] (PlayerName:Mario_Latino | UserName:marouane) :wait
[0:17:17] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:17:17] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:17:18] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:17:18] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:17:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[0:17:21] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay 2
[0:17:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 7
[0:17:37] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :ticket 10 4000 runing from the pd , w tahdid chorta
[0:17:41] (PlayerName:LSRP_Player#2722 | UserName:) :friends
[0:17:43] (PlayerName:Tommy_Diaz | UserName:FADEL) :gotoveh 299
[0:17:46] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :arrest
[0:17:56] (PlayerName:LSRP_Player#2722 | UserName:MDG) :friends
[0:18:9] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay 2
[0:18:17] (PlayerName:Josef_Descender | UserName:N1CHO) :quickreply iii
[0:18:26] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :clearchat
[0:18:28] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:18:30] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:18:38] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:18:38] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:18:39] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:18:43] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:18:44] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :clearchat
[0:18:47] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:18:47] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:19:3] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:19:19] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:19:23] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:19:33] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:19:33] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:19:35] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:19:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :fu
[0:19:50] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:20:3] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:20:6] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:20:11] (PlayerName:Tony_Fergson | UserName:MDG) :friends
[0:20:11] (PlayerName:Tony_Fergson | UserName:MDG) :friends
[0:20:19] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 10
[0:20:20] (PlayerName:Josef_Descender | UserName:N1CHO) :is hhhhhhh wtfffffff
[0:20:22] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon
[0:20:24] (PlayerName:Tony_Fergson | UserName:MDG) :call 11
[0:20:28] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :enterveh Marcus_Dawson 159
[0:20:37] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:20:39] (PlayerName:Joe_Miller | UserName:badr) :tweet
[0:20:42] (PlayerName:Evan_Henry | UserName:AnaSs) :friends
[0:20:43] (PlayerName:Evan_Henry | UserName:AnaSs) :friends
[0:20:46] (PlayerName:Tommy_Diaz | UserName:FADEL) :ar 1
[0:20:47] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:20:51] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:20:57] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:20:57] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:20:58] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:20:59] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:21:5] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:5] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:6] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:9] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:11] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:21:16] (PlayerName:Tommy_Diaz | UserName:FADEL) :ri 1
[0:21:22] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 5
[0:21:24] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:29] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:39] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:41] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:45] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:46] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:48] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:52] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:53] (PlayerName:Tommy_Diaz | UserName:FADEL) :gotoveh 311
[0:21:56] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:21:59] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:2] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 5
[0:22:10] (PlayerName:Joe_Miller | UserName:badr) :f 470 = slah
[0:22:12] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:22:13] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:22:22] (PlayerName:Tony_Fergson | UserName:MDG) :er
[0:22:24] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:27] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:27] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:29] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:32] (PlayerName:Tommy_Diaz | UserName:FADEL) :gotoveh 399
[0:22:35] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:36] (PlayerName:Tommy_Diaz | UserName:FADEL) :gotoveh 299
[0:22:37] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:37] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:39] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:41] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:44] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:45] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:46] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:22:57] (PlayerName:Tommy_Diaz | UserName:FADEL) :lay 2
[0:23:1] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:23:1] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:23:7] (PlayerName:Joe_Miller | UserName:badr) :friends
[0:23:8] (PlayerName:Joe_Miller | UserName:badr) :friends
[0:23:8] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:11] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:15] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:28] (PlayerName:Tony_Fergson | UserName:MDG) :crack
[0:23:35] (PlayerName:Moza_Diaz | UserName:moza) :gotoveh 148
[0:23:38] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:40] (PlayerName:Moza_Diaz | UserName:moza) :gotoveh 147
[0:23:44] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:50] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:23:52] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:23:52] (PlayerName:Moza_Diaz | UserName:moza) :getpos
[0:23:53] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:54] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:23:54] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:23:54] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:24:1] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:24:2] (PlayerName:Evan_Henry | UserName:AnaSs) :stats
[0:24:2] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:2] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:13] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:13] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:15] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:20] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :ADUTY
[0:24:22] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:25] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:26] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :ADUTY
[0:24:27] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:33] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:34] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:34] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:37] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:39] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:24:39] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:40] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:24:44] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :CLEARCHAT
[0:24:47] (PlayerName:Antoine_Miller | UserName:ilyaslol) :setvol 50
[0:24:54] (PlayerName:Antoine_Miller | UserName:ilyaslol) :setvol 40
[0:24:57] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :clearchat
[0:25:1] (PlayerName:Antoine_Miller | UserName:ilyaslol) :setbok 30
[0:25:8] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:25:8] (PlayerName:Josef_Descender | UserName:N1CHO) :is ach kadir 
[0:25:9] (PlayerName:Antoine_Miller | UserName:ilyaslol) :setvol 10
[0:25:17] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:25:18] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[0:25:22] (PlayerName:Joe_Miller | UserName:badr) :me kandir smta
[0:25:50] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:25:50] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:26:2] (PlayerName:Mark_Walker | UserName:haytemsniper) :f ktb
[0:26:3] (PlayerName:Mark_Walker | UserName:haytemsniper) :f ktb
[0:26:10] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:26:14] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:26:14] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:26:17] (PlayerName:Joe_Miller | UserName:badr) :me kandkh / kankhrj
[0:26:17] (PlayerName:Tommy_Diaz | UserName:FADEL) :piss
[0:26:17] (PlayerName:Joe_Miller | UserName:badr) :friends
[0:26:19] (PlayerName:Joe_Miller | UserName:badr) :me kandir smta
[0:26:20] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[0:26:20] (PlayerName:Moza_Diaz | UserName:moza) :getveh 258
[0:26:21] (PlayerName:Tommy_Diaz | UserName:FADEL) :piss
[0:26:23] (PlayerName:Joe_Miller | UserName:badr) :friends
[0:26:24] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:26:27] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:26:27] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:26:28] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :gate
[0:26:57] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[0:27:8] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:27:29] (PlayerName:Mark_Walker | UserName:haytemsniper) :tweet
[0:27:40] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :/adduty
[0:27:48] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :
[0:27:53] (PlayerName:Moza_Diaz | UserName:moza) :tweet
[0:27:56] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:27:57] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:28:4] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :aduty
[0:28:7] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:28:9] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:28:10] (PlayerName:Mark_Walker | UserName:haytemsniper) :call 2727
[0:28:12] (PlayerName:Josef_Descender | UserName:N1CHO) :is sat rah 7atit 1k w ma3rftch fin hia wtfff ?
[0:28:18] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 1
[0:28:21] (PlayerName:Mark_Walker | UserName:haytemsniper) :p moza
[0:28:26] (PlayerName:Evan_Henry | UserName:AnaSs) :stats
[0:28:29] (PlayerName:Mark_Walker | UserName:haytemsniper) :p sandiwx
[0:28:35] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 2
[0:28:38] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 3
[0:28:41] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon
[0:28:42] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[0:28:44] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 4
[0:28:47] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:28:47] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:28:51] (PlayerName:Mark_Walker | UserName:haytemsniper) :p oui
[0:28:55] (PlayerName:Moza_Diaz | UserName:moza) :p m3ak restaurant Diaz
[0:28:59] (PlayerName:Moza_Diaz | UserName:moza) :p ch7b lkhater
[0:29:2] (PlayerName:Mark_Walker | UserName:haytemsniper) :p hada moza 7biba dyali
[0:29:7] (PlayerName:Mark_Walker | UserName:haytemsniper) :p chf ji a nta
[0:29:9] (PlayerName:Moza_Diaz | UserName:moza) :p ran7wi lik khtk
[0:29:10] (PlayerName:Josef_Descender | UserName:N1CHO) :gate
[0:29:15] (PlayerName:Mark_Walker | UserName:haytemsniper) :p h        hhh
[0:29:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[0:29:17] (PlayerName:Mark_Walker | UserName:haytemsniper) :p bghit
[0:29:20] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:29:20] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:29:22] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:29:22] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:29:22] (PlayerName:Yone_Fizi | UserName:shanki1z) :fu
[0:29:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :fu
[0:29:23] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :ar 1
[0:29:24] (PlayerName:Mario_Latino | UserName:marouane) :tweet
[0:29:25] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:29:25] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:29:28] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :reconn
[0:29:29] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon
[0:29:33] (PlayerName:Josef_Descender | UserName:N1CHO) :gotoveh 236
[0:29:34] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :goto  jo
[0:29:39] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :goto  8
[0:29:43] (PlayerName:Evan_Henry | UserName:AnaSs) :stats
[0:29:55] (PlayerName:Josef_Descender | UserName:N1CHO) :gotoveh 194
[0:30:17] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:30:17] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:30:18] (PlayerName:Moza_Diaz | UserName:moza) :respawnveh 302
[0:30:21] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:30:21] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:30:32] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :sw 1
[0:30:39] (PlayerName:Josef_Descender | UserName:N1CHO) :is sat car makatl3ch f list wtf?
[0:30:51] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :cuff  28
[0:30:54] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :cuff  28
[0:31:0] (PlayerName:Mario_Latino | UserName:marouane) :kay9lbfjibo
[0:31:0] (PlayerName:Mario_Latino | UserName:marouane) :me kay9lb/kaysd jib dyalo
[0:31:4] (PlayerName:Antoine_Miller | UserName:ilyaslol) :friends
[0:31:5] (PlayerName:Antoine_Miller | UserName:ilyaslol) :friends
[0:31:9] (PlayerName:Joe_Miller | UserName:badr) :er
[0:31:11] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[0:31:15] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[0:31:16] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[0:31:16] (PlayerName:Tommy_Diaz | UserName:FADEL) :me kanchuf jibi
[0:31:18] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[0:31:21] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :laugh
[0:31:22] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[0:31:26] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon  mo
[0:31:39] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :slap   moza
[0:31:50] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:31:56] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :slap  tomm
[0:32:5] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :aheal tomm
[0:32:12] (PlayerName:Mario_Latino | UserName:marouane) :me open/close the vehicle
[0:32:15] (PlayerName:Yone_Fizi | UserName:shanki1z) :twitter
[0:32:17] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon 1
[0:32:17] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 2
[0:32:29] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :recon
[0:32:34] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :goto tomm
[0:32:36] (PlayerName:Evan_Henry | UserName:AnaSs) :stats
[0:32:46] (PlayerName:Tommy_Diaz | UserName:FADEL) :IDLE
[0:32:50] (PlayerName:Moza_Diaz | UserName:moza) :home
[0:32:52] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :revive    tomm
[0:32:54] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:32:54] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:32:55] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :revive    tomm
[0:33:2] (PlayerName:Joe_Miller | UserName:badr) :me kanft7 / kanssd jib
[0:33:11] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :revive    tomm
[0:33:18] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:19] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:19] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:20] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:20] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:20] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:21] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:21] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:22] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:22] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:22] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:23] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:24] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :revive    tomm
[0:33:26] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:27] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:28] (PlayerName:Moza_Diaz | UserName:moza) :gate
[0:33:58] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:33:58] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:33:59] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:33:59] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:34:5] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[0:34:14] (PlayerName:Josef_Descender | UserName:N1CHO) :admins
[0:34:16] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :revive    tomm
[0:34:16] (PlayerName:Joe_Miller | UserName:badr) :me kandemaree / kanskt tomo
[0:34:21] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :goto moz
[0:34:24] (PlayerName:Josef_Descender | UserName:N1CHO) :is Nex hada?
[0:34:26] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :get
[0:34:28] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 6
[0:34:30] (PlayerName:Orland_Anderson | UserName:9wi9iza) :tweet
[0:34:35] (PlayerName:Tommy_Diaz | UserName:FADEL) :goto 7
[0:34:41] (PlayerName:Joe_Miller | UserName:badr) :kansd / kanhl bab
[0:34:41] (PlayerName:Joe_Miller | UserName:badr) :me kanssd kanhl bab
[0:34:55] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :is ?
[0:34:58] (PlayerName:Josef_Descender | UserName:N1CHO) :gotoveh 245
[0:35:2] (PlayerName:Joe_Miller | UserName:badr) :me kandir smta
[0:35:8] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:35:9] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:35:9] (PlayerName:Josef_Descender | UserName:N1CHO) :gotoveh 194
[0:35:12] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:35:14] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:35:17] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :delveh
[0:35:21] (PlayerName:Marcus_Dawson | UserName:MoroccanDude) :LSPD, pull over and turn off your engine now!
[0:35:24] (PlayerName:Josef_Descender | UserName:N1CHO) :respawnveh 245
