[22:9:20] (PlayerName:Tommy_Hazard | UserName:MrKarim) :respawnall 10
[22:38:47] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:38:47] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:38:48] (PlayerName:Rafael_Quintero | UserName:Cannabis) :statu
[22:38:50] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:38:50] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:38:50] (PlayerName:Rafael_Quintero | UserName:Cannabis) :statut
[22:38:51] (PlayerName:Rafael_Quintero | UserName:Cannabis) :status
[22:38:52] (PlayerName:Benjamin_Flores | UserName:wael) :duty
[22:38:53] (PlayerName:Benjamin_Flores | UserName:wael) :duty
[22:38:57] (PlayerName:Raymond_Sanders | UserName:Faxake) :ame kaychuf fl colt w kaytmsha vers lui.
[22:38:57] (PlayerName:Scott_Lopez | UserName:haytamix) :apps
[22:38:59] (PlayerName:Scott_Lopez | UserName:haytamix) :me يقوم بمد اصبعه الامامي والظغط على الزناد بشكل متكرر ثم يقوم بفتح زر الامان
[22:38:59] (PlayerName:Scott_Lopez | UserName:haytamix) :do هل اصاب الهدف ؟
[22:38:59] (PlayerName:Scott_Lopez | UserName:haytamix) :luck
[22:39:1] (PlayerName:Benjamin_Flores | UserName:wael) :gotoplace ls
[22:39:6] (PlayerName:Benjamin_Flores | UserName:wael) :gotomark duty
[22:39:11] (PlayerName:Benjamin_Flores | UserName:wael) :duty
[22:39:19] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:39:20] (PlayerName:Raymond_Sanders | UserName:Faxake) :animselect
[22:39:21] (PlayerName:Alexander_Cambradge | UserName:Hades) :is #ta7iya_lcannabis
[22:39:24] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:39:24] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:39:24] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:39:26] (PlayerName:Mike_Cazzo | UserName:nex) :disappear
[22:39:26] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:39:26] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:39:26] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:39:26] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:39:42] (PlayerName:Raymond_Sanders | UserName:Faxake) :wait
[22:39:43] (PlayerName:Alexander_Cambradge | UserName:Hades) :is #moul_gclass hhh
[22:39:46] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:39:50] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:39:51] (PlayerName:Benjamin_Flores | UserName:wael) :gate
[22:39:53] (PlayerName:Rafael_Quintero | UserName:Cannabis) :me Ki7ol lbalise li f trunk wkiwrih lmoney 
[22:39:55] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:39:55] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:39:58] (PlayerName:Benjamin_Flores | UserName:wael) :gate
[22:40:1] (PlayerName:Orlando_Mancini | UserName:nex) :aduty
[22:40:2] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kaychuf f l'interieur dial lcoffre.
[22:40:6] (PlayerName:Benjamin_Flores | UserName:wael) :goto Alexander_Cambradge
[22:40:7] (PlayerName:Jessie_Robert | UserName:sa9azo) :handsup
[22:40:7] (PlayerName:Jessie_Robert | UserName:sa9azo) :friends
[22:40:9] (PlayerName:Raymond_Sanders | UserName:Faxake) :do chkaybanlih ?
[22:40:10] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:40:12] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:40:12] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:40:13] (PlayerName:Jessie_Robert | UserName:sa9azo) :me opens / closes his pocket
[22:40:15] (PlayerName:Rafael_Quintero | UserName:Cannabis) :do 38750$
[22:40:15] (PlayerName:Kane_Sanders | UserName:LasDos) :gethere 20
[22:40:16] (PlayerName:Orlando_Mancini | UserName:nex) :stopanim
[22:40:16] (PlayerName:Orlando_Mancini | UserName:nex) :animstop
[22:40:16] (PlayerName:Jessie_Robert | UserName:sa9azo) :handsup
[22:40:16] (PlayerName:Jessie_Robert | UserName:sa9azo) :friends
[22:40:17] (PlayerName:Benjamin_Flores | UserName:wael) :check 18
[22:40:18] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:40:24] (PlayerName:Kane_Sanders | UserName:LasDos) :gethere 20
[22:40:26] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:40:27] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:40:34] (PlayerName:Kane_Sanders | UserName:LasDos) :setvol 5
[22:40:39] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:40:39] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:40:44] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:40:48] (PlayerName:Rafael_Quintero | UserName:Cannabis) :pay Raymond_Sanders 38750
[22:40:49] (PlayerName:Orlando_Mancini | UserName:nex) :taxilight
[22:40:50] (PlayerName:Orlando_Mancini | UserName:nex) :taxilights
[22:40:53] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kaymed ydo w kayhez lvalisa.
[22:40:54] (PlayerName:Curay_Gray | UserName:bambo) :qhowfps
[22:40:57] (PlayerName:Jessie_Robert | UserName:sa9azo) :admin
[22:40:57] (PlayerName:Curay_Gray | UserName:bambo) :showfps
[22:40:57] (PlayerName:Jessie_Robert | UserName:sa9azo) :admin
[22:40:59] (PlayerName:Jessie_Robert | UserName:sa9azo) :admin
[22:41:0] (PlayerName:Orlando_Mancini | UserName:nex) :setvol 5
[22:41:7] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:41:8] (PlayerName:Alexander_Cambradge | UserName:Hades) :items
[22:41:9] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:41:10] (PlayerName:Jessie_Robert | UserName:sa9azo) :apps
[22:41:10] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:41:10] (PlayerName:Santiago_Robet | UserName:abdelilah) :f dir F9 OU KBR LA ZONE BACH TSSM3 KOLCHI
[22:41:16] (PlayerName:Shaquille_James | UserName:Yasser) :f HHHHHHHHHHHHHHHHHHHHHH
[22:41:17] (PlayerName:Shaquille_James | UserName:Yasser) :shootball
[22:41:18] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:41:21] (PlayerName:Paul_Robert | UserName:Adnane) :admin
[22:41:21] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:41:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:41:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:41:22] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:41:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:41:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:41:23] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:41:23] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:41:24] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:41:25] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:41:27] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:41:29] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:41:29] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:41:30] (PlayerName:Shaquille_James | UserName:Yasser) :showfps
[22:41:31] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:41:31] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:41:37] (PlayerName:Fred_Vargas | UserName:ExFIBO) :showfps
[22:41:37] (PlayerName:Paul_Robert | UserName:Adnane) :apps
[22:41:41] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Jbed Smta W Ki Rkbha
[22:41:41] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Jbed Samta W Ki Rkbha
[22:41:43] (PlayerName:Jessie_Robert | UserName:sa9azo) :setwalk 121
[22:41:43] (PlayerName:Benjamin_Flores | UserName:wael) :duty
[22:41:46] (PlayerName:Alexander_Cambradge | UserName:Hades) :belt
[22:41:50] (PlayerName:Rafael_Quintero | UserName:Cannabis) :me Kidir lgun f boite a gants
[22:41:58] (PlayerName:Alexander_Cambradge | UserName:Hades) :setfaction 16 1
[22:42:1] (PlayerName:Benjamin_Flores | UserName:wael) :duty
[22:42:2] (PlayerName:Santiago_Robet | UserName:abdelilah) :friends
[22:42:3] (PlayerName:Santiago_Robet | UserName:abdelilah) :friends
[22:42:3] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:42:3] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:42:4] (PlayerName:Santiago_Robet | UserName:abdelilah) :friends
[22:42:4] (PlayerName:Santiago_Robet | UserName:abdelilah) :friends
[22:42:5] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:42:5] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:42:8] (PlayerName:Alexander_Cambradge | UserName:Hades) :setfactionrank 16 7
[22:42:20] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:42:20] (PlayerName:Jessie_Robert | UserName:sa9azo) :shove
[22:42:23] (PlayerName:Jessie_Robert | UserName:sa9azo) :shake
[22:42:25] (PlayerName:Michael_Montana | UserName:Mezrari) :pay 13 2000
[22:42:25] (PlayerName:Jessie_Robert | UserName:sa9azo) :lay
[22:42:28] (PlayerName:Benjamin_Flores | UserName:wael) :is drari chi wahd ymayki lia skin 281
[22:42:29] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:30] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:30] (PlayerName:Jessie_Robert | UserName:sa9azo) :shove
[22:42:30] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:32] (PlayerName:Jessie_Robert | UserName:sa9azo) :lay
[22:42:33] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:33] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:35] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:36] (PlayerName:Paul_Robert | UserName:Adnane) :wait
[22:42:37] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:42:37] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:42:40] (PlayerName:Jessie_Robert | UserName:sa9azo) :shake
[22:42:41] (PlayerName:Alexander_Cambradge | UserName:Hades) :items
[22:42:45] (PlayerName:Orlando_Mancini | UserName:nex) :items
[22:42:46] (PlayerName:Kane_Sanders | UserName:LasDos) :fuelveh Kane_Sanders
[22:42:49] (PlayerName:Kane_Sanders | UserName:LasDos) :fuelveh Kane_Sanders 0
[22:42:50] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:42:50] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:52] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:52] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:54] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:55] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:42:55] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:42:55] (PlayerName:Mario_Robert | UserName:MARIO) :admin
[22:42:57] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:42:57] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:43:1] (PlayerName:Jessie_Robert | UserName:sa9azo) :lay
[22:43:7] (PlayerName:Mario_Robert | UserName:MARIO) :f finom
[22:43:7] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:43:7] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:43:8] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:43:8] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:43:9] (PlayerName:Scott_Lopez | UserName:haytamix) :status afk :/
[22:43:9] (PlayerName:Alexander_Cambradge | UserName:Hades) :belt
[22:43:15] (PlayerName:Jessie_Robert | UserName:sa9azo) :f kanfarmiw
[22:43:18] (PlayerName:Santiago_Robet | UserName:abdelilah) :lay 3
[22:43:19] (PlayerName:Mario_Robert | UserName:MARIO) :F FINKOM
[22:43:26] (PlayerName:Jessie_Robert | UserName:sa9azo) :f tssnnan f stret 7na jayin
[22:43:27] (PlayerName:Santiago_Robet | UserName:abdelilah) :f ajiw hdaya awlad nass
[22:43:30] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:43:30] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:43:30] (PlayerName:Mario_Robert | UserName:MARIO) :F DRUGS
[22:43:32] (PlayerName:William_Washington | UserName:Sasuke) :tuneradio 911.411
[22:43:33] (PlayerName:Benjamin_Flores | UserName:wael) :Ki Khchi Ydih F Jibo
[22:43:33] (PlayerName:Benjamin_Flores | UserName:wael) :ame Ki Dir Ydih F Jibo
[22:43:34] (PlayerName:Jessie_Robert | UserName:sa9azo) :shake
[22:43:34] (PlayerName:Rafael_Quintero | UserName:Cannabis) :items
[22:43:39] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :fall
[22:43:41] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :wait
[22:43:43] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:43:44] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:43:45] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :smokelean
[22:43:46] (PlayerName:Benjamin_Flores | UserName:wael) :backup
[22:43:47] (PlayerName:Paul_Robert | UserName:Adnane) :wait
[22:43:48] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :smokelean
[22:43:49] (PlayerName:Jessie_Robert | UserName:sa9azo) :f nn barman hh
[22:43:55] (PlayerName:Benjamin_Flores | UserName:wael) :m LSPD w9af 3limen w sket l engine dialk
[22:43:55] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:43:56] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :smokelean
[22:43:57] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :smokelean
[22:44:1] (PlayerName:Shaquille_James | UserName:Yasser) :ame Opens // Closes His Pockets
[22:44:3] (PlayerName:Raymond_Sanders | UserName:Faxake) :f 38.750$
[22:44:6] (PlayerName:Shaquille_James | UserName:Yasser) :laugh
[22:44:9] (PlayerName:Raymond_Sanders | UserName:Faxake) :f fsh tsaliw ajiw ldrb nfrq elikom fluskom
[22:44:10] (PlayerName:Shaquille_James | UserName:Yasser) :stopanim
[22:44:15] (PlayerName:Santiago_Robet | UserName:abdelilah) :lay 3
[22:44:17] (PlayerName:GOLDEN_ALEX | UserName:GOLDEN) :handsup
[22:44:18] (PlayerName:Kane_Sanders | UserName:LasDos) :f liliana
[22:44:19] (PlayerName:Benjamin_Flores | UserName:wael) :tuneradio 911.411
[22:44:19] (PlayerName:Shaquille_James | UserName:Yasser) :laugh
[22:44:20] (PlayerName:Benjamin_Flores | UserName:wael) :m LSPD w9af 3limen w sket l engine dialk
[22:44:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:44:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:44:23] (PlayerName:Benjamin_Flores | UserName:wael) :ame Goins Ki 9reb Talkie-Walkie L Fmo W Ki Dwi
[22:44:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:44:24] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:44:26] (PlayerName:Curay_Gray | UserName:bambo) :report
[22:44:31] (PlayerName:Jeff_Montana | UserName:eltigre) :UP /me tends sa main droite vers sa ceinture afin de sortir son taser
[22:44:34] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:44:36] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:44:36] (PlayerName:Shaquille_James | UserName:Yasser) :me kayshuf f l7aj li mry7
[22:44:37] (PlayerName:Kane_Sanders | UserName:LasDos) :nudge Liliana_Scarlette
[22:44:37] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:44:39] (PlayerName:Jeff_Montana | UserName:eltigre) :UP /me tends sa main droite vers sa ceinture afin de sortir son taser
[22:44:40] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:44:42] (PlayerName:Kane_Sanders | UserName:LasDos) :f liliana
[22:44:49] (PlayerName:Jeff_Montana | UserName:eltigre) :f salva revive a sat rani myt bot d lspd 9tlni wld l97ba
[22:44:51] (PlayerName:Liliana_Scarlette | UserName:sparkley) :lay 3
[22:44:53] (PlayerName:Kane_Sanders | UserName:LasDos) :f labghiti aji hzi juice mn lvan w dkhli tkhlsi
[22:44:56] (PlayerName:Santiago_Robet | UserName:abdelilah) :lay 3
[22:44:57] (PlayerName:Rafael_Quintero | UserName:Cannabis) :revive Jeff_Montana
[22:45:0] (PlayerName:Orlando_Mancini | UserName:nex) :f id
[22:45:2] (PlayerName:Kane_Sanders | UserName:LasDos) :f greenzone
[22:45:2] (PlayerName:Jeff_Montana | UserName:eltigre) :er
[22:45:4] (PlayerName:Kane_Sanders | UserName:LasDos) :f greenzone
[22:45:5] (PlayerName:Liliana_Scarlette | UserName:sparkley) :lay 4
[22:45:6] (PlayerName:Jeff_Montana | UserName:eltigre) :f sf revivani ;)
[22:45:6] (PlayerName:Kane_Sanders | UserName:LasDos) :f riy7o
[22:45:7] (PlayerName:Curay_Gray | UserName:bambo) :fall
[22:45:9] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:45:10] (PlayerName:Curay_Gray | UserName:bambo) :friends
[22:45:11] (PlayerName:Liliana_Scarlette | UserName:sparkley) :lay 2
[22:45:12] (PlayerName:Jeff_Montana | UserName:eltigre) :S TAXISTA!
[22:45:17] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:45:17] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:45:17] (PlayerName:Kane_Sanders | UserName:LasDos) :f wazbi
[22:45:19] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:45:19] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:45:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:45:21] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:45:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:45:22] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:45:22] (PlayerName:Shaquille_James | UserName:Yasser) :f wa zeby rje3
[22:45:23] (PlayerName:Shaquille_James | UserName:Yasser) :f wa zeby rje3
[22:45:23] (PlayerName:Shaquille_James | UserName:Yasser) :f wa zeby rje3
[22:45:24] (PlayerName:Shaquille_James | UserName:Yasser) :f wa zeby rje3
[22:45:24] (PlayerName:Shaquille_James | UserName:Yasser) :f wa zeby rje3
[22:45:32] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[22:45:41] (PlayerName:Alexander_Cambradge | UserName:Hades) :fixveh Alexander_Cambradge
[22:45:45] (PlayerName:Curay_Gray | UserName:bambo) :apps
[22:45:45] (PlayerName:Paul_Robert | UserName:Adnane) :wait
[22:45:46] (PlayerName:Curay_Gray | UserName:bambo) :admin
[22:45:46] (PlayerName:Curay_Gray | UserName:bambo) :admin
[22:45:47] (PlayerName:Curay_Gray | UserName:bambo) :admin
[22:45:48] (PlayerName:Curay_Gray | UserName:bambo) :admin
[22:45:49] (PlayerName:Santiago_Robet | UserName:abdelilah) :f stop stop safi
[22:45:54] (PlayerName:Paul_Robert | UserName:Adnane) :f ok
[22:45:54] (PlayerName:Raymond_Sanders | UserName:Faxake) :wait
[22:45:57] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:45:57] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:0] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:46:0] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:1] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:46:1] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:2] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:46:2] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:3] (PlayerName:Rafael_Quintero | UserName:Cannabis) :me Kijbad wahed bag mn trunk
[22:46:7] (PlayerName:Mario_Robert | UserName:MARIO) :F FINKOM
[22:46:10] (PlayerName:Alexander_Cambradge | UserName:Hades) :watch Michael
[22:46:13] (PlayerName:Jessie_Robert | UserName:sa9azo) :f homa oj o 7na 3 
[22:46:15] (PlayerName:Kane_Sanders | UserName:LasDos) :setjob Fred_Vargas 11
[22:46:18] (PlayerName:Alexander_Cambradge | UserName:Hades) :watch
[22:46:19] (PlayerName:Santiago_Robet | UserName:abdelilah) :wait
[22:46:25] (PlayerName:Kane_Sanders | UserName:LasDos) :setjob Liliana_Scarlette 11
[22:46:26] (PlayerName:Jessie_Robert | UserName:sa9azo) :f ach ban lik ngrissiw tabon mhom
[22:46:27] (PlayerName:Mario_Robert | UserName:MARIO) :F FINKOM
[22:46:29] (PlayerName:Mario_Robert | UserName:MARIO) :F FINKOM
[22:46:35] (PlayerName:Alexander_Cambradge | UserName:Hades) :belt
[22:46:36] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[22:46:37] (PlayerName:Rafael_Quintero | UserName:Cannabis) :me Ki7ol lbag wkiwri l syed 
[22:46:37] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kaychouf flimn w flisr.
[22:46:38] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:46:38] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:39] (PlayerName:Orlando_Mancini | UserName:nex) :setvol 2
[22:46:40] (PlayerName:Kane_Sanders | UserName:LasDos) :setjob Shaquille_James 11
[22:46:43] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kaychouf fl bag
[22:46:44] (PlayerName:Rafael_Quintero | UserName:Cannabis) :do Kanchofo 3 atm crackers
[22:46:44] (PlayerName:Kane_Sanders | UserName:LasDos) :f kolkom 3ndkom job
[22:46:45] (PlayerName:Santiago_Robet | UserName:abdelilah) :show bb
[22:46:45] (PlayerName:Santiago_Robet | UserName:abdelilah) :ame kichouf jibbou
[22:46:47] (PlayerName:Mario_Robert | UserName:MARIO) :setvol 1
