[0:0:32] (PlayerName:Tim_Tebow | UserName:ilyaslol) :bacukup
[1:52:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:52:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:52:32] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:52:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:52:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:52:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:53:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:53:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:53:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:53:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:53:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:53:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:53:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:53:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:53:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:53:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:53:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:53:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:54:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :daps 3
[1:55:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :daps 2
[1:55:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:55:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:56:0] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:56:7] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:56:47] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:57:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:57:36] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:57:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:58:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:58:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:58:38] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:58:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:59:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[1:59:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:59:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:59:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:59:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[1:59:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[1:59:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[1:59:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :glue
[1:59:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack 2
[1:59:49] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack 2
[2:0:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :glue
[2:1:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :handsup
[2:1:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:2:21] (PlayerName:Taylor_Clinton | UserName:cl1) :wait
[2:2:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:2:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:2:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:2:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:2:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:2:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:2:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:2:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:2:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:2:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:3:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :animselect
[2:3:37] (PlayerName:Taylor_Clinton | UserName:cl1) :pay  800
[2:3:41] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:3:41] (PlayerName:Taylor_Clinton | UserName:cl1) :pay  1 800
[2:3:50] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:3:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:3:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:3:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:3:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:3:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:3:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:4:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:4:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:4:10] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:4:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:4:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:4:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:4:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:4:24] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:4:40] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:5:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:5:24] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:5:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:5:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:5:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:5:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:5:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:5:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:5:46] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:6:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:6:13] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:6:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:6:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:7:8] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:7:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:7:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:8:14] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:8:24] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:8:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:8:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:8:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:8:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:8:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:8:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:8:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:9:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:9:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:10:0] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:10:15] (PlayerName:LSRP_Player#2142 | UserName:) :friends
[2:10:15] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:10:25] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:10:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:10:36] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:10:49] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:10:57] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:10:59] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:11:6] (PlayerName:LSRP_Player#2142 | UserName:) :friends
[2:11:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:11:29] (PlayerName:LSRP_Player#2142 | UserName:) :stopanim
[2:11:34] (PlayerName:Taylor_Clinton | UserName:cl1) :piss
[2:12:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:12:10] (PlayerName:TOTO_REDERY | UserName:anis20) :friends
[2:12:21] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:12:22] (PlayerName:TOTO_REDERY | UserName:anis20) :friends
[2:12:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:13:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:13:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:14:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:14:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:14:18] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:14:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:14:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:14:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:14:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:14:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:14:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:14:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:14:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:14:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:14:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:14:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:15:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:15:2] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:2] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:2] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:7] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:7] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:7] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:15:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:15:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:31] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:41] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:15:41] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:15:41] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:15:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:16:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:17:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:17:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:17:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:17:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:17:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:17:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:18:48] (PlayerName:Taylor_Clinton | UserName:cl1) :cuff 1
[2:18:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:18:58] (PlayerName:Taylor_Clinton | UserName:cl1) :uncuff
[2:19:1] (PlayerName:Taylor_Clinton | UserName:cl1) :uncuff 1
[2:19:7] (PlayerName:Taylor_Clinton | UserName:cl1) :uncuff 1
[2:19:26] (PlayerName:Taylor_Clinton | UserName:cl1) :uncuff 1
[2:19:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:19:44] (PlayerName:Taylor_Clinton | UserName:cl1) :uncuff 1
[2:19:52] (PlayerName:Taylor_Clinton | UserName:cl1) :cuff 1
[2:19:55] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:20:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:21:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :pay 2 7000
[2:21:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:21:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:21:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:21:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:21:30] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:21:30] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:21:30] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:21:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:21:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:21:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:21:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:21:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:21:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:22:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:22:21] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[2:22:23] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[2:22:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:25] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:28] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:29] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:51] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:22:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:22:52] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:22:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:23:3] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:23:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:23:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:24:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:24:30] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:24:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:24:50] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:24:50] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:24:50] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:24:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:24:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:24:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:24:58] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:25:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:25:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:25:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:25:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:25:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:25:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:25:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:25:48] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:10] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[2:26:11] (PlayerName:Taylor_Clinton | UserName:cl1) :friends
[2:26:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:19] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:20] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:37] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:37] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:37] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:40] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:40] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:40] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:26:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:26:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:54] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:26:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:26:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:26:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:27:53] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:29:17] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:29:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:29:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:29:39] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:29:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:29:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:29:44] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:29:45] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:30:1] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:30:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:9] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:23] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:26] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:30:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
[2:30:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :me ki9alabjibi//kisadejibo
[2:30:46] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[2:32:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :/me kichouf fe jibo
[2:32:4] (PlayerName:Yone_Fizi | UserName:shanki1z) :/mekichouf/fjibo
